word,pos
габбро,NOUN
габр,NOUN
гаваз,NOUN
гавань,NOUN
гавара,NOUN
гавра,NOUN
гаврапўш,NOUN
гагаралар,NOUN
гагауз,NOUN
гагаузлар,NOUN
гаж,NOUN
газа,NOUN
газат,NOUN
газламафуруш,NOUN
газмол,NOUN
газниқоб,NOUN
газопровод,NOUN
газплита,NOUN
газсув,NOUN
газчўп,NOUN
гайка,NOUN
гайморит,NOUN
гала,NOUN
галактика,NOUN
галантерея,NOUN
галерея,NOUN
галифе,NOUN
галлицизм,NOUN
галлюцинация,NOUN
галма-гал,NOUN
галогенлар,NOUN
галоид,NOUN
галофитлар,NOUN
гальванизация,NOUN
гальванометр,NOUN
гамадрил,NOUN
гамбит,NOUN
гамбургер,NOUN
ганг,NOUN
гангир-гунгур,NOUN
гангирбош,NOUN
гангрена,NOUN
гангстер,NOUN
ганда,NOUN
гандбол,NOUN
ганж,NOUN
ганжина,NOUN
гантель,NOUN
гап-гурунг,NOUN
гап-сўз,NOUN
гапсотар,NOUN
гараж,NOUN
гарангтоб,NOUN
гарантия,NOUN
гарбил,NOUN
гард-гард,NOUN
гард-чанг,NOUN
гардиш,NOUN
гардкам,NOUN
гардун,NOUN
гармдори,NOUN
гармиён,NOUN
гармония,NOUN
гармонь,NOUN
гармсар,NOUN
гармсел,NOUN
гарнир,NOUN
гарнитур,NOUN
гарчанд,NOUN
гастрит,NOUN
гастроль,NOUN
гастроль-концерт,NOUN
гастролёр,NOUN
гастроном,NOUN
гастроэнтерит,NOUN
гастроэнтерология,NOUN
гаубица,NOUN
гауптвахта,NOUN
гашир,NOUN
гашти,NOUN
гаҳ,NOUN
гаҳи,NOUN
гейзер,NOUN
гейм,NOUN
гейша,NOUN
гексаэдр,NOUN
гекто-,NOUN
гектограф,NOUN
гелагай,NOUN
гелио-,NOUN
гелиотерапия,NOUN
гелиотехника,NOUN
гелиотроп,NOUN
гелиофизика,NOUN
гельминт,NOUN
гельминтоз,NOUN
гельминтология,NOUN
гем,NOUN
гематит,NOUN
гематология,NOUN
гемината,NOUN
гемо-,NOUN
гемодез,NOUN
гемометр,NOUN
гемотерапия,NOUN
генеалогия,NOUN
генезис,NOUN
генерал,NOUN
генерал-лейтенант,NOUN
генералиссимус,NOUN
генералитет,NOUN
генетика,NOUN
генофонд,NOUN
геноцид,NOUN
гео-,NOUN
геоботаника,NOUN
географ,NOUN
география,NOUN
геодезист,NOUN
геодезия,NOUN
геолог,NOUN
геология,NOUN
геометрия,NOUN
геоморфология,NOUN
геополитика,NOUN
геосиёсат,NOUN
геосфера,NOUN
геофизика,NOUN
геохимия,NOUN
гепард,NOUN
гепатит,NOUN
геральдика,NOUN
герб,NOUN
гербицидлар,NOUN
гериатрия,NOUN
германизм,NOUN
германист,NOUN
германистика,NOUN
германлар,NOUN
геронтология,NOUN
герц,NOUN
герцог,NOUN
гетра,NOUN
гиацинт,NOUN
гибрид,NOUN
гибридлаш,NOUN
гигант,NOUN
гигиена,NOUN
гигро-,NOUN
гигрометр,NOUN
гид,NOUN
гидравлика,NOUN
гидрант,NOUN
гидратланиш,NOUN
гидратлар,NOUN
гидремия,NOUN
гидридлар,NOUN
гидро-,NOUN
гидроакустика,NOUN
гидробиология,NOUN
гидрогеолог,NOUN
гидрогеология,NOUN
гидродинамика,NOUN
гидроиншоот,NOUN
гидрокимё,NOUN
гидролог,NOUN
гидрология,NOUN
гидромелиоратив,NOUN
гидромелиорация,NOUN
гидрометеорология,NOUN
гидромеханизация,NOUN
гидромеханика,NOUN
гидронасос,NOUN
гидропоника,NOUN
гидросамолёт,NOUN
гидростанция,NOUN
гидростат,NOUN
гидростатика,NOUN
гидросфера,NOUN
гидротерапия,NOUN
гидротехника,NOUN
гидротурбина,NOUN
гидроузел,NOUN
гидрофизика,NOUN
гидроэлектростанция,NOUN
гидроэнергетика,NOUN
гижбанг,NOUN
гижжалар,NOUN
гижинг,NOUN
гил,NOUN
гиламбоф,NOUN
гиламгул,NOUN
гиламфуруш,NOUN
гилвата,NOUN
гилмоя,NOUN
гильза,NOUN
гимн,NOUN
гимназист,NOUN
гимназия,NOUN
гимнаст,NOUN
гимнастёрка,NOUN
гина-гудрат,NOUN
гина-гудур,NOUN
гина-кудурат,NOUN
гинаомуз,NOUN
гингивит,NOUN
гинеколог,NOUN
гинекология,NOUN
гипер-,NOUN
гипербола,NOUN
гипервитаминоз,NOUN
гиперемия,NOUN
гиперинфляция,NOUN
гипертермия,NOUN
гипертония,NOUN
гипертрофия,NOUN
гиперфазо,NOUN
гипо-,NOUN
гиповитаминоз,NOUN
гипокинезия,NOUN
гипосульфит,NOUN
гипотеза,NOUN
гипотенуза,NOUN
гипотермия,NOUN
гипотония,NOUN
гипотрофия,NOUN
гипофиз,NOUN
гипоцентр,NOUN
гиппология,NOUN
гиппопотам,NOUN
гипс,NOUN
гира,NOUN
гиранда,NOUN
гирд,NOUN
гирд-атроф,NOUN
гирдбод,NOUN
гирдибод,NOUN
гирдоб,NOUN
гирдогирд,NOUN
гириш,NOUN
гириҳ,NOUN
гирра,NOUN
гиря,NOUN
гирён,NOUN
гирёна,NOUN
гистолог,NOUN
гистология,NOUN
гиё,NOUN
гиёҳ,NOUN
гладиолус,NOUN
глобал,NOUN
глобаллашув,NOUN
глобус,NOUN
глюкоза,NOUN
гляциолог,NOUN
гляциология,NOUN
гносеология,NOUN
гобелен,NOUN
говвос,NOUN
говгун,NOUN
говмижжа,NOUN
говмиш,NOUN
гол,NOUN
голкипер,NOUN
голланд,NOUN
голландлар,NOUN
голография,NOUN
гольф,NOUN
гоммоз,NOUN
гомоген,NOUN
гомосексуализм,NOUN
гонг,NOUN
гондола,NOUN
гониометр,NOUN
гонорар,NOUN
горелка,NOUN
горельеф,NOUN
горизонт,NOUN
горизонтал,NOUN
горизонталь,NOUN
горилла,NOUN
гороскоп,NOUN
горчица,NOUN
госпиталь,NOUN
готика,NOUN
гоҳ-гоҳ,NOUN
гоҳи,NOUN
гоҳида,NOUN
гравитация,NOUN
гравюра,NOUN
градация,NOUN
градус,NOUN
грамм,NOUN
грамматика,NOUN
грамматикалашиш,NOUN
грампластинка,NOUN
гран-при,NOUN
граната,NOUN
гранит,NOUN
гранка,NOUN
грант,NOUN
графа,NOUN
графика,NOUN
графиня,NOUN
графит,NOUN
графолог,NOUN
графология,NOUN
грейдер,NOUN
греклар,NOUN
грелка,NOUN
гречиха,NOUN
гривна,NOUN
грипп,NOUN
гриф,NOUN
грифель,NOUN
гроссмейстер,NOUN
грузинлар,NOUN
грунт,NOUN
гуашь,NOUN
губер,NOUN
губерна,NOUN
губерня,NOUN
гув,NOUN
гувала,NOUN
гугурт,NOUN
гугуртчўп,NOUN
гузар,NOUN
гузаргоҳ,NOUN
гул-гул,NOUN
гула,NOUN
гуландом,NOUN
гулбарг,NOUN
гулбоғ,NOUN
гулгай,NOUN
гулгун,NOUN
гулдаста,NOUN
гулдур,NOUN
гулдурос,NOUN
гулдўзи,NOUN
гулисумбул,NOUN
гулкарам,NOUN
гулкоса,NOUN
гулкўрпа,NOUN
гулмих,NOUN
гулмоҳи,NOUN
гулнора,NOUN
гулоби,NOUN
гулраъно,NOUN
гулрух,NOUN
гулрў,NOUN
гулсапсар,NOUN
гултож,NOUN
гултожбарг,NOUN
гултожихўроз,NOUN
гулута,NOUN
гулхайри,NOUN
гулчамбар,NOUN
гулчеҳра,NOUN
гулшода,NOUN
гулюз,NOUN
гуляш,NOUN
гулёр,NOUN
гулқанд,NOUN
гулқоғоз,NOUN
гуманизм,NOUN
гуманист,NOUN
гуманитар,NOUN
гумашта,NOUN
гумбур,NOUN
гумус,NOUN
гунафша,NOUN
гунг,NOUN
гунгур-гунгур,NOUN
гунгурт,NOUN
гуногун,NOUN
гуноҳ,NOUN
гуппа,NOUN
гуппа-гуппа,NOUN
гуппи,NOUN
гупсар,NOUN
гурас-гурас,NOUN
гурд,NOUN
гуржи,NOUN
гурзи,NOUN
гурра,NOUN
гуррос-гуррос,NOUN
гурс,NOUN
гурскетди,NOUN
гурунг,NOUN
гусар,NOUN
гусеница,NOUN
гусубурида,NOUN
гусур-гусур,NOUN
гуфтугў,NOUN
гушна,NOUN
гуҳар,NOUN
гўжа,NOUN
гўлахи,NOUN
гўлос,NOUN
гўнгқарға,NOUN
гўния,NOUN
гўрга,NOUN
гўрсўхта,NOUN
гўсноғора,NOUN
гўсфанд,NOUN
гўсхўр,NOUN
гўш,NOUN
гўша,NOUN
гўшанга,NOUN
гўшткуйди,NOUN
гўштхўр,NOUN
гўянда,NOUN
даб,NOUN
дабба,NOUN
дабдала,NOUN
дабир,NOUN
дабла,NOUN
дав-даска,NOUN
давара,NOUN
давинизм,NOUN
давир,NOUN
давкар,NOUN
давлатбоши,NOUN
давлатлараро,NOUN
давлатпаноҳ,NOUN
давлатхоҳ,NOUN
давобахш,NOUN
давомат,NOUN
давомида,NOUN
давра,NOUN
даврапоя,NOUN
дагала,NOUN
дагиш,NOUN
дада,NOUN
дажжол,NOUN
дазгил,NOUN
дайн,NOUN
дайр,NOUN
дайработ,NOUN
дака,NOUN
дакана,NOUN
даканг,NOUN
даккам-дуккам,NOUN
дакки-дашном,NOUN
дактил,NOUN
дактилография,NOUN
дактилология,NOUN
дактилоскопия,NOUN
дала-дашт,NOUN
дала-тош,NOUN
дала-туз,NOUN
далабоп,NOUN
далатоб,NOUN
далв,NOUN
далва-далва,NOUN
далда,NOUN
дали-телба,NOUN
далил-исбот,NOUN
далир,NOUN
далла,NOUN
даллолбоши,NOUN
дальтонизм,NOUN
дам-бадам,NOUN
дам-дам,NOUN
дамба,NOUN
дамдуз,NOUN
дамида,NOUN
дамка,NOUN
дамкўта,NOUN
дамлам,NOUN
даммадам,NOUN
даммал,NOUN
дамодам,NOUN
дамчўп,NOUN
данг-дунг,NOUN
дангана,NOUN
дангир-дунгур,NOUN
дандонсоп,NOUN
данғ,NOUN
данғ-дунғ,NOUN
данғил,NOUN
данғир-дунғур,NOUN
данқа,NOUN
даосизм,NOUN
дара,NOUN
даража-бадаража,NOUN
даражама-даража,NOUN
даранғ-дурунғ,NOUN
дарбанд,NOUN
дарветабиат,NOUN
дарвешваш,NOUN
дарвешсифат,NOUN
дарвоз,NOUN
даргоҳ,NOUN
дард-алам,NOUN
дард-фалокат,NOUN
дард-ҳасрат,NOUN
дарди-дунё,NOUN
дардисар,NOUN
дардиҳол,NOUN
дарж,NOUN
дарз,NOUN
дариғ,NOUN
дариғо,NOUN
дармиён,NOUN
дармонбахш,NOUN
дармонда,NOUN
дармондори,NOUN
дароз,NOUN
даройи,NOUN
даромад,NOUN
дарпарда,NOUN
дарра,NOUN
дарранда,NOUN
даррасолди,NOUN
дарё-дарё,NOUN
дарёдил,NOUN
дарғазаб,NOUN
дарғинлар,NOUN
дарҳам,NOUN
дарҳол,NOUN
дасиса,NOUN
даскана,NOUN
даста-даста,NOUN
даставвал,NOUN
дастарра,NOUN
дастгоҳ,NOUN
дасткола,NOUN
дастмол,NOUN
дастмоя,NOUN
дасторбанд,NOUN
дасторбош,NOUN
дасторгул,NOUN
дастпанжа,NOUN
дасттеша,NOUN
дастуриламал,NOUN
дастхат,NOUN
дастшў,NOUN
дастшўй,NOUN
даф,NOUN
дафина,NOUN
дафн,NOUN
дафна,NOUN
дафтар-қалам,NOUN
дафтарнавис,NOUN
дафъа,NOUN
дахмаза,NOUN
дашном,NOUN
даштпиёз,NOUN
дашша,NOUN
дашқол,NOUN
даъво,NOUN
даюс,NOUN
даёв,NOUN
дағ-дағ,NOUN
дағдаға,NOUN
дақёнус,NOUN
даққиюнус,NOUN
даҳа,NOUN
даҳабоши,NOUN
даҳбеди,NOUN
даҳбоши,NOUN
даҳлиз,NOUN
даҳмарда,NOUN
даҳриёна,NOUN
даҳсар,NOUN
двигатель,NOUN
дворян,NOUN
дворянлар,NOUN
де-,NOUN
де-факто,NOUN
де-юре,NOUN
деб,NOUN
дебентура,NOUN
дебет,NOUN
дебют,NOUN
дебютант,NOUN
девальвация,NOUN
девбанд,NOUN
девзира,NOUN
девиз,NOUN
девол,NOUN
деволбоп,NOUN
девонаваш,NOUN
девонасифат,NOUN
девор-дармиён,NOUN
девор-тош,NOUN
деворбоп,NOUN
деворсоат,NOUN
девортешар,NOUN
девсар,NOUN
девсифат,NOUN
девчарх,NOUN
девқадам,NOUN
девқомат,NOUN
дегазация,NOUN
дегенерация,NOUN
дегустатция,NOUN
дедуктив,NOUN
дедукция,NOUN
дез-,NOUN
дезактивация,NOUN
дезинсекция,NOUN
дезинфекция,NOUN
деизм,NOUN
декабрь,NOUN
декада,NOUN
деканат,NOUN
декларация,NOUN
декоратив,NOUN
декорация,NOUN
декрет,NOUN
делвагай,NOUN
делегация,NOUN
делимитация,NOUN
дело,NOUN
дельта,NOUN
дельфинсимонлар,NOUN
демагогия,NOUN
демаркация,NOUN
демарш,NOUN
демилитаризация,NOUN
демобилизация,NOUN
демография,NOUN
демократ,NOUN
демократизм,NOUN
демократия,NOUN
демонтаж,NOUN
демпинг,NOUN
денатурализация,NOUN
денатурат,NOUN
дендрит,NOUN
дендрология,NOUN
деноминация,NOUN
денонсация,NOUN
депара,NOUN
департамент,NOUN
депеша,NOUN
депиляция,NOUN
депо,NOUN
депозит,NOUN
депонент,NOUN
депортация,NOUN
депрессия,NOUN
дератизация,NOUN
деривация,NOUN
дерматит,NOUN
дерматолог,NOUN
дерматология,NOUN
десат,NOUN
десатина,NOUN
десерт,NOUN
десикация,NOUN
деспотизм,NOUN
десятина,NOUN
деталь,NOUN
детектив,NOUN
детекторлаш,NOUN
детерминизм,NOUN
детерминист,NOUN
детонация,NOUN
детрит,NOUN
дефект,NOUN
дефектолог,NOUN
дефектология,NOUN
дефектоскоп,NOUN
дефектоскопия,NOUN
дефиз,NOUN
дефиниция,NOUN
дефицит,NOUN
дефляция,NOUN
дефолиантлар,NOUN
дефолиация,NOUN
деформация,NOUN
дециграмм,NOUN
децилитр,NOUN
дециметр,NOUN
дешифровка,NOUN
деҳқонбоп,NOUN
деҳқонпарвар,NOUN
деҳқонсифат,NOUN
деҳқончасига,NOUN
джаз,NOUN
дзот,NOUN
ди-,NOUN
диа-,NOUN
диабет,NOUN
диагноз,NOUN
диагностика,NOUN
диагональ,NOUN
диалект,NOUN
диалектал,NOUN
диалектизм,NOUN
диалектика,NOUN
диалектолог,NOUN
диалектология,NOUN
диалог,NOUN
диаметр,NOUN
диапозитив,NOUN
диаспора,NOUN
диатез,NOUN
диафильм,NOUN
диахрония,NOUN
диверсант,NOUN
дивиденд,NOUN
дивизия,NOUN
дигар,NOUN
дид-фаросат,NOUN
дида,NOUN
дидактизм,NOUN
дидактика,NOUN
диета,NOUN
диетология,NOUN
диетотерапия,NOUN
дизайн,NOUN
дизайнер,NOUN
дизель,NOUN
дизентерия,NOUN
дийда,NOUN
дийдагирён,NOUN
дийдиё,NOUN
диканг-диканг,NOUN
дикдикка,NOUN
диконг-диконг,NOUN
диктант,NOUN
диктатура,NOUN
дикция,NOUN
дил-жигар,NOUN
дилафзо,NOUN
дилафрўз,NOUN
дилбанд,NOUN
дилбаста,NOUN
дилжам,NOUN
диликаптар,NOUN
дилкушо,NOUN
дилоро,NOUN
дилором,NOUN
дилпазир,NOUN
дилпарвар,NOUN
дилписанд,NOUN
дилпора,NOUN
дилроз,NOUN
дилтортар,NOUN
дилхирож,NOUN
дилхоҳ,NOUN
динамика,NOUN
динамомашина,NOUN
динамометр,NOUN
династия,NOUN
диния,NOUN
динозавр,NOUN
динғ,NOUN
диод,NOUN
диплом,NOUN
дипломант,NOUN
дипломат,NOUN
дипломатика,NOUN
дипломатия,NOUN
дипломфуруш,NOUN
дирам,NOUN
дирдикка,NOUN
директив,NOUN
директива,NOUN
дирекция,NOUN
дирижабль,NOUN
дирижёр,NOUN
диринг-диринг,NOUN
дирр,NOUN
дирҳам,NOUN
дисгармония,NOUN
дисквалификация,NOUN
дискета,NOUN
дисковод,NOUN
дисконт,NOUN
дискотека,NOUN
дискриминация,NOUN
дискуссия,NOUN
дислокация,NOUN
диспансер,NOUN
